prenom,nom,doi,putcode,type,revue,issn,editeur,titre,annee
Bernadette,Pinel-Alloul,10.1093/plankt/24.10.1047,50947745,JOURNAL_ARTICLE,Journal of Plankton Research,1464-3774,Oxford University Press (OUP),Phenotypic plasticity in Daphnia pulicaria as an adaptation to high biomass of colonial and filamentous cyanobacteria: Experimental evidence,2002
Bernadette,Pinel-Alloul,,50851285,JOURNAL_ARTICLE,,,,Phenotypic plasticity in Daphnia pulicaria as an adaptation to high biomass of colonial and filamentous cyanobacteria: Experimental evidence,2002
Bernadette,Pinel-Alloul,10.1016/s0269-7491(01)00282-2,50852372,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,Cadmium accumulation and metallothionein synthesis in freshwater bivalves (Pyganodon grandis): relative influence of the metal exposure gradient versus limnological variability,2002
Bernadette,Pinel-Alloul,,50946344,JOURNAL_ARTICLE,,,,"Cadmium accumulation and metallothionein synthesis in freshwater
   bivalves (Pyganodon grandis): relative influence of the metal exposure
   gradient versus limnological variability",2002
Bernadette,Pinel-Alloul,10.1016/S0269-7491(01)00282-2,50851351,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,Cadmium accumulation and metallothionein synthesis in freshwater bivalves (Pyganodon grandis): Relative influence of the metal exposure gradient versus limnological variability,2002
Bernadette,Pinel-Alloul,10.1016/S0269-7491(01)00282-2,59820453,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,Cadmium accumulation and metallothionein synthesis in freshwater bivalves (Pyganodon grandis): relative influence of the metal exposure gradient versus limnological variability,2002
Bernadette,Pinel-Alloul,,50946340,JOURNAL_ARTICLE,,,,"Effects of catchment perturbations by logging and wildfires on
   zooplankton species richness and composition in Boreal Shield lakes",2002
Bernadette,Pinel-Alloul,10.1046/j.1365-2427.2002.00947.x,50851322,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Effects of catchment perturbations by logging and wildfires on zooplankton species richness and composition in Boreal Shield lakes,2002
Bernadette,Pinel-Alloul,10.1046/J.1365-2427.2002.00947.X,59820451,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Effects of catchment perturbations by logging and wildfires on zooplankton species richness and composition in Boreal Shield lakes,2002
Bernadette,Pinel-Alloul,10.7202/705434ar,50852369,JOURNAL_ARTICLE,Revue des sciences de l eau,0992-7158,Consortium Erudit,Effet de la prédation et des nutriments sur les réseaux microbiens planctoniques,2002
Bernadette,Pinel-Alloul,,50946342,JOURNAL_ARTICLE,,,,"Influence of catchment deforestation by logging and natural forest fires
   on crustacean community size structure in lakes of the Eastern Boreal
   Canadian forest",2002
Bernadette,Pinel-Alloul,10.1093/PLANKT/24.6.601,59820450,JOURNAL_ARTICLE,Journal of Plankton Research,1464-3774,Oxford University Press (OUP),Influence of catchment deforestation by logging and natural forest fires on crustacean community size structure in lakes of the Eastern Boreal Canadian forest,2002
Bernadette,Pinel-Alloul,10.1093/plankt/24.6.601,50947687,JOURNAL_ARTICLE,Journal of Plankton Research,1464-3774,Oxford University Press (OUP),Influence of catchment deforestation by logging and natural forest fires on crustacean community size structure in lakes of the eastern boreal canadian forest,2002
Bernadette,Pinel-Alloul,10.1093/plankt/24.6.601,50947661,JOURNAL_ARTICLE,Journal of Plankton Research,1464-3774,Oxford University Press (OUP),Influence of catchment deforestationby logging and natural forest fires on crustacean community size structure in lakes of the Eastern Boreal Canadian forest,2002
Bernadette,Pinel-Alloul,,50851284,JOURNAL_ARTICLE,,,,Influence of catchment deforestation by logging and natural forest fires on crustacean community size structure in lakes of the eastern boreal canadian forest,2002
Bernadette,Pinel-Alloul,,50946341,JOURNAL_ARTICLE,,,,"Phenotypic plasticity in Daphnia pulicaria as an adaptation to high
   biomass of colonial and filamentous cyanobacteria: experimental evidence",2002
Bernadette,Pinel-Alloul,10.1093/PLANKT/24.10.1047,59820452,JOURNAL_ARTICLE,Journal of Plankton Research,1464-3774,Oxford University Press (OUP),Phenotypic plasticity in Daphnia pulicaria as an adaptation to high biomass of colonial and filamentous cyanobacteria: experimental evidence,2002
Bernadette,Pinel-Alloul,,50851281,JOURNAL_ARTICLE,,,,"Predation and nutrients impacts on planktonic microbial food webs,Effet de la prédation et des nutriments sur les réseaux microbiens planctoniques",2002
Bernadette,Pinel-Alloul,10.7202/705434ar ,50947793,JOURNAL_ARTICLE,Revue des sciences de l eau,0992-7158,Consortium Erudit,"Predation and nutrients impacts on planktonic microbial food webs,Effet de la prédation et des nutriments sur les réseaux microbiens planctoniques",2002
Bernadette,Pinel-Alloul,,50946343,JOURNAL_ARTICLE,,,,"Relating cadmium concentrations in three macrophyte-associated
   freshwater invertebrates to those in macrophytes, water and sediments",2002
Bernadette,Pinel-Alloul,10.1016/S0269-7491(02)00174-4,50851302,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,"Relating cadmium concentrations in three macrophyte-associated freshwater invertebrates to those in macrophytes, water and sediments",2002
Bernadette,Pinel-Alloul,10.1016/S0269-7491(02)00174-4,59820449,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,"Relating cadmium concentrations in three macrophyte-associated freshwater invertebrates to those in macrophytes, water and sediments",2002
Bernadette,Pinel-Alloul,10.1016/s0269-7491(02)00174-4,50852364,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,"Relating cadmium concentrations in three macrophyte-associated freshwater invertebrates to those in macrophytes, water and sediments",2002
Bernadette,Pinel-Alloul,,50851272,JOURNAL_ARTICLE,,,,"Review of ecological impacts of forest fires and harvesting on lakes of the boreal ecozone in Québec,Synthèse des impacts écologiques des feux et des coupes forestières sur les lacs de l'écozone boréale au Québec",2002
Bernadette,Pinel-Alloul,10.7202/705460ar ,50947800,JOURNAL_ARTICLE,Revue des sciences de l eau,0992-7158,Consortium Erudit,"Review of ecological impacts of forest fires and harvesting on lakes of the boreal ecozone in Québec,Synthèse des impacts écologiques des feux et des coupes forestières sur les lacs de l'écozone boréale au Québec",2002
Bernadette,Pinel-Alloul,10.7202/705460ar,50852371,JOURNAL_ARTICLE,Revue des sciences de l eau,0992-7158,Consortium Erudit,Synthèse des impacts écologiques des feux et des coupes forestières sur les lacs de l'écozone boréale au Québec,2002
Bernadette,Pinel-Alloul,10.7202/705432ar,50852370,JOURNAL_ARTICLE,Revue des sciences de l eau,0992-7158,Consortium Erudit,Variations spatiotemporelles des compartiments autotrophes et hétérotrophes de la boucle microbienne dans les lacs du sud du Québec,2002
Bernadette,Pinel-Alloul,10.7202/705432ar,50947811,JOURNAL_ARTICLE,Revue des sciences de l eau,0992-7158,Consortium Erudit,"Spatial and temporal variations in autotrophic and heterotrophic compartments of the microbial loop in southern Quebec lakes,Variations spatiotemporelles des compartiments autotrophes et hétérotrophes de la boucle microbienne dans les lacs du sud du Québec",2002
Bernadette,Pinel-Alloul,,50851271,JOURNAL_ARTICLE,,,,"Spatial and temporal variations in autotrophic and heterotrophic compartments of the microbial loop in southern Quebec lakes,Variations spatiotemporelles des compartiments autotrophes et hétérotrophes de la boucle microbienne dans les lacs du sud du Québec",2002
Bernadette,Pinel-Alloul,10.1080/07438140209353937,50851297,JOURNAL_ARTICLE,Lake and Reservoir Management,1040-2381,Informa UK Limited,Watershed impacts of logging and wildfire: Case studies in Canada,2002
Bernadette,Pinel-Alloul,10.1080/07438140209353937,59820448,JOURNAL_ARTICLE,Lake and Reservoir Management,1040-2381,Informa UK Limited,Watershed impacts of logging and wildfire: Case studies in Canada,2002
Bernadette,Pinel-Alloul,,50946339,JOURNAL_ARTICLE,,,,Watershed impacts of logging and wildfire: Case studies in Canada,2002
Bernadette,Pinel-Alloul,10.1093/plankt/23.10.1041,50947843,JOURNAL_ARTICLE,Journal of Plankton Research,1464-3774,Oxford University Press (OUP),Diel vertical and horizontal distribution of crustacean zooplankton and young of the year fish in a sub-alpine lake: an approach based on high frequency sampling,2001
Bernadette,Pinel-Alloul,10.1093/plankt/23.10.1041,50947855,JOURNAL_ARTICLE,Journal of Plankton Research,1464-3774,Oxford University Press (OUP),Diel vertical and horizontal distribution of crustacean zooplankton and young of the year fish in a sub-alpine lake: An approach based on high frequency sampling,2001
Bernadette,Pinel-Alloul,,50851276,JOURNAL_ARTICLE,,,,Did vertical and horizontal distribution of crustacean zooplankton and young of the year fish in a sub-alpine lake: An approach based on high frequency sampling,2001
Bernadette,Pinel-Alloul,,50946345,JOURNAL_ARTICLE,,,,"Diel vertical and horizontal distribution of crustacean zooplankton and
   young of the year fish in a sub-alpine lake: an approach based on high
   frequency sampling",2001
Bernadette,Pinel-Alloul,10.1093/PLANKT/23.10.1041,59820445,JOURNAL_ARTICLE,Journal of Plankton Research,1464-3774,Oxford University Press (OUP),Diel vertical and horizontal distribution of crustacean zooplankton and young of the year fish in a sub-alpine lake: an approach based on high frequency sampling,2001
Bernadette,Pinel-Alloul,10.1139/f00-259,50851311,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Forest harvest impacts on water quality and aquatic biota on the Boreal Plain: Introduction to the TROLS lake program,2001
Bernadette,Pinel-Alloul,10.1139/f00-259,50948712,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Forest harvest impacts on water quality and aquatic biota on the Boreal Plain: introduction to the TROLS lake program,2001
Bernadette,Pinel-Alloul,10.1139/cjfas-58-2-421,50948702,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Forest harvest impacts on water quality and aquatic biota on the Boreal Plain: introduction to the TROLS lake program,2001
Bernadette,Pinel-Alloul,10.1139/CJFAS-58-2-421,59820447,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Forest harvest impacts on water quality and aquatic biota on the Boreal Plain: introduction to the TROLS lake program,2001
Bernadette,Pinel-Alloul,,50946347,JOURNAL_ARTICLE,,,,"Lime treatment and its effects on the chemistry and biota of hardwater
   eutrophic lakes",2001
Bernadette,Pinel-Alloul,10.1046/j.1365-2427.2001.00788.x,50851308,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Lime treatment and its effects on the chemistry and biota of hardwater eutrophic lakes,2001
Bernadette,Pinel-Alloul,10.1046/J.1365-2427.2001.00788.X,59820446,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Lime treatment and its effects on the chemistry and biota of hardwater eutrophic lakes,2001
Bernadette,Pinel-Alloul,,50946348,JOURNAL_ARTICLE,,,,"Response of plankton communities to whole-lake Ca(OH)(2) and CaCO3
   additions in eutrophic hardwater lakes",2001
Bernadette,Pinel-Alloul,10.1046/J.1365-2427.2001.00793.X,59820442,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Response of plankton communities to whole-lake Ca(OH)(2) and CaCO3 additions in eutrophic hardwater lakes,2001
Bernadette,Pinel-Alloul,10.1046/j.1365-2427.2001.00793.x,50851299,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Response of plankton communities to whole-lake Ca(OH)<inf>2</inf> and CaCO<inf>3</inf> additions in eutrophic hardwater lakes,2001
Bernadette,Pinel-Alloul,10.2307/177401,50852161,JOURNAL_ARTICLE,Ecology,0012-9658,Wiley,Local and Regional Zooplankton Species Richness: A Scale-Independent Test for Saturation,2000
Bernadette,Pinel-Alloul,10.2307/177401,59820437,JOURNAL_ARTICLE,Ecology,0012-9658,Wiley,Local and regional zooplankton species richness: A scale-independent test for saturation,2000
Bernadette,Pinel-Alloul,10.1139/f00-105,50852347,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Do logging and forest fires influence zooplankton biomass in Canadian Boreal Shield lakes?,2000
Bernadette,Pinel-Alloul,10.1139/f00-105,50947897,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Do logging and forest fires influence zooplankton biomass in Canadian Boreal Shield Lakes?,2000
Bernadette,Pinel-Alloul,,50946356,JOURNAL_ARTICLE,,,,"Do logging and forest fires influence zooplankton biomass in Canadian
   Boreal Shield lakes?",2000
Bernadette,Pinel-Alloul,,50851275,JOURNAL_ARTICLE,,,,Do logging and forest fires influence zooplankton biomass in Canadian Boreal Shield Lakes?,2000
Bernadette,Pinel-Alloul,10.1139/cjfas-57-s2-155,50852352,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Do logging and forest fires influence zooplankton biomass in Canadian Boreal Shield lakes?,2000
Bernadette,Pinel-Alloul,10.1139/CJFAS-57-S2-155,59820440,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Do logging and forest fires influence zooplankton biomass in Canadian Boreal Shield lakes?,2000
Bernadette,Pinel-Alloul,10.1139/f00-121,50851336,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Is the sampling strategy interfering with the study of spatial variability of zooplankton communities?,2000
Bernadette,Pinel-Alloul,10.1139/f00-121,50948695,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Is the sampling strategy interfering with the study of spatial variability of zooplankton communities?,2000
Bernadette,Pinel-Alloul,10.1139/cjfas-57-9-1940,50948680,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Is the sampling strategy interfering with the study of spatial variability of zooplankton communities?,2000
Bernadette,Pinel-Alloul,10.1139/CJFAS-57-9-1940,59820439,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Is the sampling strategy interfering with the study of spatial variability of zooplankton communities?,2000
Bernadette,Pinel-Alloul,10.1890/0012-9658(2000)081[3062:LARZSR]2.0.CO;2,50851345,JOURNAL_ARTICLE,Ecology,0012-9658,Wiley,Local and regional zooplankton species richness: A scale-independent test for saturation,2000
Bernadette,Pinel-Alloul,,50946351,JOURNAL_ARTICLE,,,,"Local and regional zooplankton species richness: A scale-independent
   test for saturation",2000
Bernadette,Pinel-Alloul,10.1139/f99-229,50947926,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Metal concentrations in two freshwater gastropods (Mollusca) in the St. Lawrence River and relationships with environmental contamination,2000
Bernadette,Pinel-Alloul,,50946355,JOURNAL_ARTICLE,,,,"Metal concentrations in two freshwater gastropods (Mollusca) in the St.
   Lawrence River and relationships with environmental contamination",2000
Bernadette,Pinel-Alloul,,50851283,JOURNAL_ARTICLE,,,,Metal concentrations in two freshwater gastropods (Mollusca) in the St. Lawrence River and relationships with environmental contamination,2000
Bernadette,Pinel-Alloul,10.1139/f99-229,50852169,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Metal concentrations in two freshwater gastropods (Mollusca) in the St. Lawrence River and relationships with environmental contamination,2000
Bernadette,Pinel-Alloul,10.1139/cjfas-57-s1-126,50852345,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Metal concentrations in two freshwater gastropods (Mollusca) in the St. Lawrence River and relationships with environmental contamination,2000
Bernadette,Pinel-Alloul,10.1139/CJFAS-57-S1-126,59820443,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Metal concentrations in two freshwater gastropods (Mollusca) in the St. Lawrence River and relationships with environmental contamination,2000
Bernadette,Pinel-Alloul,10.1139/f99-249,50947965,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Midsummer plankton development along a large temperate river: The St. Lawrence River,2000
Bernadette,Pinel-Alloul,10.1139/f99-249,50947953,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Midsummer plankton development along a large temperate river: The St. Lawrence River,2000
Bernadette,Pinel-Alloul,,50946354,JOURNAL_ARTICLE,,,,"Midsummer plankton development along a large temperate river: the St.
   Lawrence River",2000
Bernadette,Pinel-Alloul,,50851273,JOURNAL_ARTICLE,,,,Midsummer plankton development along a large temperate river: The St. Lawrence River,2000
Bernadette,Pinel-Alloul,10.1139/f99-249,50852353,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Midsummer plankton development along a large temperate river: the St. Lawrence River,2000
Bernadette,Pinel-Alloul,10.1139/cjfas-57-s1-7,50852351,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Midsummer plankton development along a large temperate river: the St. Lawrence River,2000
Bernadette,Pinel-Alloul,10.1139/CJFAS-57-S1-7,59820444,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Midsummer plankton development along a large temperate river: the St. Lawrence River,2000
Bernadette,Pinel-Alloul,10.1139/cjfas-57-s1-164,50852354,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,"Relationships between total mercury in sediments and methyl mercury in the freshwater gastropod prosobranch <i>Bithynia tentaculata </i> in the St. Lawrence River, Quebec",2000
Bernadette,Pinel-Alloul,10.1139/f99-231,50947984,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,"Relationships between total mercury in sediments and methyl mercury in the freshwater gastropod prosobranch Bithynia tentaculata in the St. Lawrence River, Quebec",2000
Bernadette,Pinel-Alloul,,50946357,JOURNAL_ARTICLE,,,,"Relationships between total mercury in sediments and methyl mercury in
   the freshwater gastropod prosobranch Bithynia tentaculata in the St.
   Lawrence River, Quebec",2000
Bernadette,Pinel-Alloul,,50851278,JOURNAL_ARTICLE,,,,"Relationships between total mercury in sediments and methyl mercury in the freshwater gastropod prosobranch Bithynia tentaculata in the St. Lawrence River, Quebec",2000
Bernadette,Pinel-Alloul,10.1139/f99-231,50852350,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,"Relationships between total mercury in sediments and methyl mercury in the freshwater gastropod prosobranch Bithynia tentaculata  in the St. Lawrence River, Quebec",2000
Bernadette,Pinel-Alloul,10.1139/CJFAS-57-S1-164,59820438,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,"Relationships between total mercury in sediments and methyl mercury in the freshwater gastropod prosobranch Bithynia tentaculata in the St. Lawrence River, Quebec",2000
Bernadette,Pinel-Alloul,,50946350,JOURNAL_ARTICLE,,,,"The influence of macrophyte beds on plankton communities and their
   export from fluvial lakes in the St Lawrence River",2000
Bernadette,Pinel-Alloul,10.1046/j.1365-2427.2000.00635.x,50851300,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,The influence of macrophyte beds on plankton communities and their export from fluvial lakes in the St Lawrence River,2000
Bernadette,Pinel-Alloul,10.1046/J.1365-2427.2000.00635.X,59820436,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,The influence of macrophyte beds on plankton communities and their export from fluvial lakes in the St Lawrence River,2000
Bernadette,Pinel-Alloul,,50946353,JOURNAL_ARTICLE,,,,"Total phosphorus-chlorophyll a size fraction relationships in southern
   Quebec lakes",2000
Bernadette,Pinel-Alloul,10.4319/lo.2000.45.3.0732,50851339,JOURNAL_ARTICLE,Limnology and Oceanography,0024-3590,Wiley,Total phosphorus-chlorophyll a size fraction relationships in southern Quebec lakes,2000
Bernadette,Pinel-Alloul,10.4319/LO.2000.45.3.0732,59820441,JOURNAL_ARTICLE,Limnology and Oceanography,0024-3590,Wiley,Total phosphorus-chlorophyll a size fraction relationships in southern Quebec lakes,2000
Bernadette,Pinel-Alloul,10.1139/f99-055,50851318,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Large-scale spatial heterogeneity of macrozooplankton in Lake of Geneva,1999
Bernadette,Pinel-Alloul,10.1139/f99-055,50947987,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Large-scale spatial heterogeneity of macrozooplankton in Lake of Geneva,1999
Bernadette,Pinel-Alloul,10.1139/cjfas-56-8-1437,50852160,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Large-scale spatial heterogeneity of macrozooplankton in Lake of Geneva,1999
Bernadette,Pinel-Alloul,10.1046/j.1365-2427.1998.00318.x,50852151,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Relationships between zooplankton community structure and phytoplankton in two lime‐treated eutrophic hardwater lakes,1998
Bernadette,Pinel-Alloul,10.7202/705337ar,50852155,JOURNAL_ARTICLE,Revue des sciences de l eau,0992-7158,Consortium Erudit,"Les réseaux trophiques lacustres: structure, fonctionnement, interactions et variations spatio-temporelles",1998
Bernadette,Pinel-Alloul,,50851262,JOURNAL_ARTICLE,,,,"Lake trophic food webs: Structure, function, interactions and spatio-temporal variations,Les réseaux trophiques lacustres : Structure, fonctionnement, interactions et variations spatio-temporelles",1998
Bernadette,Pinel-Alloul,10.7202/705337ar,50947993,JOURNAL_ARTICLE,Revue des sciences de l eau,0992-7158,Consortium Erudit,"Lake trophic food webs: Structure, function, interactions and spatio-temporal variations,Les réseaux trophiques lacustres : Structure, fonctionnement, interactions et variations spatio-temporelles",1998
Bernadette,Pinel-Alloul,,50946360,JOURNAL_ARTICLE,,,,"Periphyton as an indicator of water quality in the St Lawrence River
   (Quebec, Canada)",1998
Bernadette,Pinel-Alloul,10.1016/S0269-7491(98)00042-6,50851354,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,"Periphyton as an indicator of water quality in the St Lawrence River (Quebec, Canada)",1998
Bernadette,Pinel-Alloul,10.1016/S0269-7491(98)00042-6,59820434,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,"Periphyton as an indicator of water quality in the St Lawrence River (Quebec, Canada)",1998
Bernadette,Pinel-Alloul,10.1016/s0269-7491(98)00042-6,50852149,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,"Periphyton as an indicator of water quality in the St Lawrence River (Québec, Canada)",1998
Bernadette,Pinel-Alloul,,50946359,JOURNAL_ARTICLE,,,,"Responses of lake zooplankton to natural fire and forest harvesting in
   the boreal ecozone in Quebec: preliminary study",1998
Bernadette,Pinel-Alloul,10.1051/LIMN/1998032,59820433,JOURNAL_ARTICLE,Annales de Limnologie - International Journal of Limnology,0003-4088,EDP Sciences,Responses of lake zooplankton to natural fire and forest harvesting in the boreal ecozone in Quebec: preliminary study,1998
Bernadette,Pinel-Alloul,10.1051/limn/1998032,50852157,JOURNAL_ARTICLE,Annales de Limnologie - International Journal of Limnology,0003-4088,EDP Sciences,Réponses du zooplancton lacustre aux feux et aux coupes de forêt dans l'écozone boréale du Québec : étude préliminaire,1998
Bernadette,Pinel-Alloul,10.1051/limn/1998032,50948009,JOURNAL_ARTICLE,Annales de Limnologie - International Journal of Limnology,0003-4088,EDP Sciences,"Responses of lake zooplankton to natural fire and forest harvesting in the boreal ecozone in Quebec: Preliminary study,Reponses du zooplancton lacustre aux feux et aux coupes de foret dans l'ecozone boreale du Quebec: Etude preliminaire",1998
Bernadette,Pinel-Alloul,,50851266,JOURNAL_ARTICLE,,,,"Responses of lake zooplankton to natural fire and forest harvesting in the boreal ecozone in Quebec: Preliminary study,Reponses du zooplancton lacustre aux feux et aux coupes de foret dans l'ecozone boreale du Quebec: Etude preliminaire",1998
Bernadette,Pinel-Alloul,10.1139/z97-251,50851328,JOURNAL_ARTICLE,Canadian Journal of Zoology,0008-4301,Canadian Science Publishing,Spatial distribution of Zooplankton biomass size fractions in a bog lake: Abiotic and (or) biotic regulation?,1998
Bernadette,Pinel-Alloul,,50946358,JOURNAL_ARTICLE,,,,"Spatial distribution of zooplankton biomass size fractions in a bog
   lake: abiotic and (or) biotic regulation?",1998
Bernadette,Pinel-Alloul,10.1139/cjz-76-5-805,50852152,JOURNAL_ARTICLE,Canadian Journal of Zoology,1480-3283,Canadian Science Publishing,Spatial distribution of zooplankton biomass size fractions in a bog lake: abiotic and (or) biotic regulation?,1998
Bernadette,Pinel-Alloul,10.1139/CJZ-76-5-805,59820435,JOURNAL_ARTICLE,Canadian Journal of Zoology,1480-3283,Canadian Science Publishing,Spatial distribution of zooplankton biomass size fractions in a bog lake: abiotic and (or) biotic regulation?,1998
Bernadette,Pinel-Alloul,10.1002/(sici)1099-095x(199611)7:6<551::aid-env233>3.0.co;2-9,50852143,JOURNAL_ARTICLE,Environmetrics,1180-4009,Wiley,A DOUBLY MULTIVARIATE MODEL FOR STATISTICAL ANALYSIS OF SPATIO-TEMPORAL ENVIRONMENTAL DATA,1996
Bernadette,Pinel-Alloul,10.1002/(SICI)1099-095X(199611)7:6<551::AID-ENV233>3.0.CO;2-9,50851348,JOURNAL_ARTICLE,Environmetrics,1180-4009,Wiley,A doubly multivariate model for statistical analysis of spatio-temporal environmental data,1996
Bernadette,Pinel-Alloul,10.1002/(SICI)1099-095X(199611)7:6<551::AID-ENV233>3.0.CO;2-9,59820430,JOURNAL_ARTICLE,Environmetrics,1180-4009,Wiley,A doubly multivariate model for statistical analysis of spatio-temporal environmental data,1996
Bernadette,Pinel-Alloul,10.1139/f96-197,50851291,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Among-lake and within-lake variations of autotrophic pico- and nanoplankton biomass in six Quebec lakes,1996
Bernadette,Pinel-Alloul,10.1139/f96-197,50948045,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,0706-652X,Canadian Science Publishing,Among-lake and within-lake variations of autotrophic pico- and nanoplankton biomass in six Quebec lakes,1996
Bernadette,Pinel-Alloul,10.1139/cjfas-53-11-2433,50852147,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Among-lake and within-lake variations of autotrophic pico- and nanoplankton biomass in six Quebec lakes,1996
Bernadette,Pinel-Alloul,10.1139/CJFAS-53-11-2433,59820431,JOURNAL_ARTICLE,Canadian Journal of Fisheries and Aquatic Sciences,1205-7533,Canadian Science Publishing,Among-lake and within-lake variations of autotrophic pico- and nanoplankton biomass in six Quebec lakes,1996
Bernadette,Pinel-Alloul,10.1016/0269-7491(95)00033-N,50851349,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,Macroinvertebrate community as a biological indicator of ecological and toxicological factors in Lake Saint-François (Québec),1996
Bernadette,Pinel-Alloul,10.1016/0269-7491(95)00033-N,59820427,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,Macroinvertebrate community as a biological indicator of ecological and toxicological factors in Lake Saint-Francois (Quebec),1996
Bernadette,Pinel-Alloul,10.1016/0269-7491(95)00033-n,50852145,JOURNAL_ARTICLE,Environmental Pollution,0269-7491,Elsevier BV,Macroinvertebrate community as a biological indicator of ecological and toxicological factors in Lake Saint-François (Québec),1996
Bernadette,Pinel-Alloul,10.1046/j.1365-2427.1996.00493.x,50851366,JOURNAL_ARTICLE,Freshwater Biology,0046-5070,Wiley,Total metal burdens in the freshwater amphipod Gammarus fasciatus: Contribution of various body parts and influence of gut contents,1996
